localityId, localityName, dataId, x, y, latitude, longitude, zone, altitude, horiz_precision, vert_precision, planeType, dip, dipAzimuth, strike, declination, unitId, timedate, notes
4d6ed42efe34bd3252cf1417d4c3e13a, Locality 1, b40c72bab3b4a0d8a0bd9337431cc595, 575567.28012444, 5917933.65914382, 53.40506126, -1.86329686, 30U, 3.00000000, 4.00060414, -1.00000000, Bedding, 25.50357819, 255.80224609, 165.80224609, -0.51171875, Unit 2, Wed Jun  2 15:57:49 2021, 
4d6ed42efe34bd3252cf1417d4c3e13a, Locality 1, 2aa078cdb89d5c9cb6a5d61c6ef42092, 575561.76162214, 5917934.62892226, 53.40507076, -1.86337962, 30U, 3.00000000, 4.00060414, -1.00000000, Bedding, 21.76940346, 258.84033203, 168.84033203, -0.51171875, Unit 2, Wed Jun  2 15:57:37 2021, 
4d6ed42efe34bd3252cf1417d4c3e13a, Locality 1, ddcc766b9ffa9df3d49ac21de46a4f84, 575537.07470273, 5917938.16879430, 53.40510611, -1.86375004, 30U, 3.00000000, 6.00090621, -1.00000000, Bedding, 19.66482162, 250.04624939, 160.04624939, -0.51171875, Unit 2, Wed Jun  2 15:57:13 2021, 
4d6ed42efe34bd3252cf1417d4c3e13a, Locality 1, b1fdc6503366c030a81a285a75eccf0f, 575519.94761655, 5917923.12156866, 53.40497333, -1.86401122, 30U, 3.00000000, 6.00090621, -1.00000000, Bedding, 19.20135689, 234.26339722, 144.26339722, -0.51171875, Unit 2, Wed Jun  2 15:56:42 2021, 
4d6ed42efe34bd3252cf1417d4c3e13a, Locality 1, a152498c6e4eef645063c3e81fb0bcdb, 575509.63871244, 5917934.79756472, 53.40507974, -1.86416346, 30U, 3.00000000, 6.00090621, -1.00000000, Bedding, 21.66787529, 231.20013428, 141.20013428, -0.51171875, Unit 2, Wed Jun  2 15:56:19 2021, 
4d6ed42efe34bd3252cf1417d4c3e13a, Locality 1, 429579966aa39eee93201ae85d964718, 575503.37158082, 5917933.22272522, 53.40506648, -1.86425809, 30U, 3.00000000, 4.00060414, -1.00000000, Bedding, 25.89076042, 235.08920288, 145.08920288, -0.51171875, Unit 2, Wed Jun  2 15:56:07 2021, 
4d6ed42efe34bd3252cf1417d4c3e13a, Locality 1, 5f32aa3d79744648afe5cad97ab7c2bb, 575499.35337269, 5917929.61701762, 53.40503465, -1.86431938, 30U, 3.00000000, 6.00090621, -1.00000000, Bedding, 26.93617821, 251.99896240, 161.99896240, -0.51171875, Unit 2, Wed Jun  2 15:55:58 2021, 
4d6ed42efe34bd3252cf1417d4c3e13a, Locality 1, e420d79c2a0fa4ee2354d67d08e1f15f, 575492.71905255, 5917934.35340922, 53.40507817, -1.86441802, 30U, 3.00000000, 4.00060414, -1.00000000, Bedding, 18.40534592, 259.74557495, 169.74557495, -0.51171875, Unit 2, Wed Jun  2 15:55:42 2021, 
4d6ed42efe34bd3252cf1417d4c3e13a, Locality 1, a5233d9ef12850781de5e28e8a318c08, 575478.06546276, 5917929.58917962, 53.40503745, -1.86463954, 30U, 3.23267746, 6.00090621, -1.00000000, Bedding, 28.87815094, 232.40240479, 142.40240479, -0.51171875, Unit 2, Wed Jun  2 15:55:26 2021, 
4d6ed42efe34bd3252cf1417d4c3e13a, Locality 1, 64ecc1b3e055143910517af8cad87526, 575475.00739359, 5917924.89009160, 53.40499565, -1.86468665, 30U, 3.00000000, 6.00090621, -1.00000000, Bedding, 19.84251976, 227.84358215, 137.84358215, -0.51171875, Unit 2, Wed Jun  2 15:55:14 2021, 
4d6ed42efe34bd3252cf1417d4c3e13a, Locality 1, e382bb94b34d54938d2439556715093f, 575465.26536419, 5917928.39901640, 53.40502858, -1.86483233, 30U, 3.00000000, 6.00090621, -1.00000000, Bedding, 24.83523750, 218.73591614, 128.73591614, -0.51171875, Unit 2, Wed Jun  2 15:54:49 2021, 
4d6ed42efe34bd3252cf1417d4c3e13a, Locality 1, fdbb23bddc795b131cb488d876a5e6c4, 575451.61407857, 5917905.66894217, 53.40482626, -1.86504306, 30U, 3.00000000, 6.00090621, -1.00000000, Bedding, 23.93081284, 225.71012878, 135.71012878, -0.51171875, Unit 2, Wed Jun  2 15:54:10 2021, 
4d6ed42efe34bd3252cf1417d4c3e13a, Locality 1, 4d1c92503709547a729f7a0f903b244c, 575423.18153825, 5917895.09870648, 53.40473533, -1.86547319, 30U, 3.00000000, 6.00090621, -1.00000000, Bedding, 30.94710541, 239.82357788, 149.82357788, -0.51171875, Unit 2, Wed Jun  2 15:53:40 2021, 
